Date,Conference,Game_Notes,Away_Team,Away_Team_Link,Away_Score,Home_Team,Home_Team_Link,Home_Score,OT,Box_Link,Metrics_Link,Day,Game_ID
2024-10-12,Exhibition,,Army,/reports/team/Army/6,,Maine,/reports/team/Maine/25,,,,,Saturday,2024-10-12_Maine_Army
2024-10-12,Exhibition,,Robert Morris,/reports/team/Robert-Morris/50,,US Under-18,,,,,,Saturday,2024-10-12_US Under-18_Robert Morris
2024-10-12,Atlantic Hockey,,RIT,/reports/team/RIT/49,,Mercyhurst,/reports/team/Mercyhurst/28,,,,,Saturday,2024-10-12_Mercyhurst_RIT
2024-10-17,Non-Conference,,Bowling Green,/reports/team/Bowling-Green/11,,Western Michigan,/reports/team/Western-Michigan/57,,,,,Thursday,2024-10-17_Western Michigan_Bowling Green
2024-10-17,Non-Conference,,Robert Morris,/reports/team/Robert-Morris/50,,Miami,/reports/team/Miami/30,,,,,Thursday,2024-10-17_Miami_Robert Morris
2024-10-18,Big Ten,,Ohio State,/reports/team/Ohio-State/44,,Wisconsin,/reports/team/Wisconsin/58,,,,,Friday,2024-10-18_Wisconsin_Ohio State
2024-10-18,Non-Conference,,American Int'l,/reports/team/American-Intl/5,,Boston College,/reports/team/Boston-College/9,,,,,Friday,2024-10-18_Boston College_American Int'l
2024-10-18,Non-Conference,,Arizona State,/reports/team/Arizona-State/61,,Providence,/reports/team/Providence/46,,,,,Friday,2024-10-18_Providence_Arizona State
2024-10-18,Non-Conference,,Augustana,/reports/team/Augustana/64,,Omaha,/reports/team/Omaha/37,,,,,Friday,2024-10-18_Omaha_Augustana
2024-10-18,Non-Conference,,Lindenwood,/reports/team/Lindenwood/433,,Air Force,/reports/team/Air-Force/1,,,,,Friday,2024-10-18_Air Force_Lindenwood
2024-10-18,Non-Conference,,Mercyhurst,/reports/team/Mercyhurst/28,,Union,/reports/team/Union/54,,,,,Friday,2024-10-18_Union_Mercyhurst
2024-10-18,Non-Conference,,Northeastern,/reports/team/Northeastern/41,,Denver,/reports/team/Denver/20,,,,,Friday,2024-10-18_Denver_Northeastern
2024-10-18,Non-Conference,,Alaska,/reports/team/Alaska/4,,Notre Dame,/reports/team/Notre-Dame/43,,,,,Friday,2024-10-18_Notre Dame_Alaska
2024-10-18,Non-Conference,,Sacred Heart,/reports/team/Sacred-Heart/51,,Massachusetts,/reports/team/Massachusetts/27,,,,,Friday,2024-10-18_Massachusetts_Sacred Heart
2024-10-18,Non-Conference,,North Dakota,/reports/team/North-Dakota/40,,Minnesota State,/reports/team/Minnesota-State/35,,,,,Friday,2024-10-18_Minnesota State_North Dakota
2024-10-18,Non-Conference,,St. Cloud State,/reports/team/St-Cloud-State/52,,Michigan,/reports/team/Michigan/31,,,,,Friday,2024-10-18_Michigan_St. Cloud State
2024-10-18,Non-Conference,,Minnesota,/reports/team/Minnesota/34,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,,,,,Friday,2024-10-18_Minnesota-Duluth_Minnesota
2024-10-18,Non-Conference,,Long Island,/reports/team/Long-Island/62,,Bentley,/reports/team/Bentley/8,,,,,Friday,2024-10-18_Bentley_Long Island
2024-10-18,Non-Conference,,Ferris State,/reports/team/Ferris-State/21,,St. Lawrence,/reports/team/St-Lawrence/53,,,,,Friday,2024-10-18_St. Lawrence_Ferris State
2024-10-18,Non-Conference,,Quinnipiac,/reports/team/Quinnipiac/47,,Maine,/reports/team/Maine/25,,,,,Friday,2024-10-18_Maine_Quinnipiac
2024-10-18,Non-Conference,,Niagara,/reports/team/Niagara/39,,Rensselaer,/reports/team/Rensselaer/48,,,,,Friday,2024-10-18_Rensselaer_Niagara
2024-10-18,Non-Conference,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,,Northern Michigan,/reports/team/Northern-Michigan/42,,,,,Friday,2024-10-18_Northern Michigan_Alaska-Anchorage
2024-10-18,Non-Conference,,Stonehill,/reports/team/Stonehill/422,,Lake Superior,/reports/team/Lake-Superior/24,,,,,Friday,2024-10-18_Lake Superior_Stonehill
2024-10-18,Non-Conference,,Colgate,/reports/team/Colgate/15,,Mass.-Lowell,/reports/team/Mass-Lowell/26,,,,,Friday,2024-10-18_Mass.-Lowell_Colgate
2024-10-18,Hockey East,,Connecticut,/reports/team/Connecticut/17,,Boston University,/reports/team/Boston-University/10,,,,,Friday,2024-10-18_Boston University_Connecticut
2024-10-18,Hockey East,,New Hampshire,/reports/team/New-Hampshire/38,,Merrimack,/reports/team/Merrimack/29,,,,,Friday,2024-10-18_Merrimack_New Hampshire
2024-10-18,Exhibition,,US Under-18,,,Harvard,/reports/team/Harvard/22,,,,,Friday,2024-10-18_Harvard_US Under-18
2024-10-19,Atlantic Hockey,,Army,/reports/team/Army/6,,Holy Cross,/reports/team/Holy-Cross/23,,,,,Saturday,2024-10-19_Holy Cross_Army
2024-10-19,Big Ten,,Ohio State,/reports/team/Ohio-State/44,,Wisconsin,/reports/team/Wisconsin/58,,,,,Saturday,2024-10-19_Wisconsin_Ohio State
2024-10-19,Non-Conference,,Arizona State,/reports/team/Arizona-State/61,,Providence,/reports/team/Providence/46,,,,,Saturday,2024-10-19_Providence_Arizona State
2024-10-19,Non-Conference,,Augustana,/reports/team/Augustana/64,,Omaha,/reports/team/Omaha/37,,,,,Saturday,2024-10-19_Omaha_Augustana
2024-10-19,Non-Conference,,Lindenwood,/reports/team/Lindenwood/433,,Air Force,/reports/team/Air-Force/1,,,,,Saturday,2024-10-19_Air Force_Lindenwood
2024-10-19,Non-Conference,,Mercyhurst,/reports/team/Mercyhurst/28,,Union,/reports/team/Union/54,,,,,Saturday,2024-10-19_Union_Mercyhurst
2024-10-19,Non-Conference,,Northeastern,/reports/team/Northeastern/41,,Denver,/reports/team/Denver/20,,,,,Saturday,2024-10-19_Denver_Northeastern
2024-10-19,Non-Conference,,Alaska,/reports/team/Alaska/4,,Notre Dame,/reports/team/Notre-Dame/43,,,,,Saturday,2024-10-19_Notre Dame_Alaska
2024-10-19,Non-Conference,,North Dakota,/reports/team/North-Dakota/40,,Minnesota State,/reports/team/Minnesota-State/35,,,,,Saturday,2024-10-19_Minnesota State_North Dakota
2024-10-19,Non-Conference,,Long Island,/reports/team/Long-Island/62,,Bentley,/reports/team/Bentley/8,,,,,Saturday,2024-10-19_Bentley_Long Island
2024-10-19,Non-Conference,,St. Cloud State,/reports/team/St-Cloud-State/52,,Michigan,/reports/team/Michigan/31,,,,,Saturday,2024-10-19_Michigan_St. Cloud State
2024-10-19,Non-Conference,,Minnesota,/reports/team/Minnesota/34,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,,,,,Saturday,2024-10-19_Minnesota-Duluth_Minnesota
