Date,Conference,Game_Notes,Away_Team,Away_Team_Link,Away_Score,Home_Team,Home_Team_Link,Home_Score,OT,Box_Link,Metrics_Link,Day,Game_ID
2024-11-09,NCHC,,Western Michigan,/reports/team/Western-Michigan/57,4,Omaha,/reports/team/Omaha/37,2,,/box/final/20241109/wmu/uno/,/box/metrics.php?gd=100506,Saturday,2024-11-09_Omaha_Western Michigan
2024-11-09,Big Ten,,Minnesota,/reports/team/Minnesota/34,3,Wisconsin,/reports/team/Wisconsin/58,2,ot,/box/final/20241109/min/wis/,/box/metrics.php?gd=100944,Saturday,2024-11-09_Wisconsin_Minnesota
2024-11-09,Big Ten,,Notre Dame,/reports/team/Notre-Dame/43,2,Michigan,/reports/team/Michigan/31,4,,/box/final/20241109/ndm/mic/,/box/metrics.php?gd=100977,Saturday,2024-11-09_Michigan_Notre Dame
2024-11-09,Big Ten,,Ohio State,/reports/team/Ohio-State/44,1,Michigan State,/reports/team/Michigan-State/32,4,,/box/final/20241109/osu/msu/,/box/metrics.php?gd=100988,Saturday,2024-11-09_Michigan State_Ohio State
2024-11-09,CCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,3,Ferris State,/reports/team/Ferris-State/21,1,,/box/final/20241109/mtu/fsu/,/box/metrics.php?gd=100643,Saturday,2024-11-09_Ferris State_Michigan Tech
2024-11-09,CCHA,,St Thomas,/reports/team/St-Thomas/63,1,Minnesota State,/reports/team/Minnesota-State/35,1,ot,/box/final/20241109/stt/mns/,/box/metrics.php?gd=100325,Saturday,2024-11-09_Minnesota State_St. Thomas
2024-11-09,CCHA,,Lake Superior,/reports/team/Lake-Superior/24,5,Northern Michigan,/reports/team/Northern-Michigan/42,1,,/box/final/20241109/lss/nmu/,/box/metrics.php?gd=100548,Saturday,2024-11-09_Northern Michigan_Lake Superior
2024-11-09,CCHA,,Bemidji State,/reports/team/Bemidji-State/7,1,Augustana,/reports/team/Augustana/64,5,,/box/final/20241109/bmj/aug/,/box/metrics.php?gd=100232,Saturday,2024-11-09_Augustana_Bemidji State
2024-11-09,ECAC,,Yale,/reports/team/Yale/59,4,Colgate,/reports/team/Colgate/15,3,,/box/final/20241109/yal/clg/,/box/metrics.php?gd=100881,Saturday,2024-11-09_Colgate_Yale
2024-11-09,ECAC,,Brown,/reports/team/Brown/12,1,Cornell,/reports/team/Cornell/18,3,,/box/final/20241109/brn/cor/,/box/metrics.php?gd=100410,Saturday,2024-11-09_Cornell_Brown
2024-11-09,ECAC,,Dartmouth,/reports/team/Dartmouth/19,5,Princeton,/reports/team/Princeton/45,1,,/box/final/20241109/dar/prn/,/box/metrics.php?gd=100730,Saturday,2024-11-09_Princeton_Dartmouth
2024-11-09,ECAC,,Harvard,/reports/team/Harvard/22,3,Quinnipiac,/reports/team/Quinnipiac/47,0,,/box/final/20241109/har/qui/,/box/metrics.php?gd=100712,Saturday,2024-11-09_Quinnipiac_Harvard
2024-11-10,Hockey East,,Maine,/reports/team/Maine/25,0,Boston College,/reports/team/Boston-College/9,3,,/box/final/20241110/mne/bc_/,/box/metrics.php?gd=100813,Sunday,2024-11-10_Boston College_Maine
2024-11-10,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,1,Air Force,/reports/team/Air-Force/1,2,,/box/final/20241110/cns/afa/,/box/metrics.php?gd=100110,Sunday,2024-11-10_Air Force_Canisius
2024-11-12,Non-Conference,,Merrimack,/reports/team/Merrimack/29,3,Stonehill,/reports/team/Stonehill/422,4,ot,/box/final/20241112/mer/stn/,/box/metrics.php?gd=101042,Tuesday,2024-11-12_Stonehill_Merrimack
2024-11-14,Hockey East,,Providence,/reports/team/Providence/46,2,Massachusetts,/reports/team/Massachusetts/27,1,,/box/final/20241114/prv/uma/,/box/metrics.php?gd=100023,Thursday,2024-11-14_Massachusetts_Providence
2024-11-14,Non-Conference,,Bemidji State,/reports/team/Bemidji-State/7,3,Minnesota,/reports/team/Minnesota/34,5,,/box/final/20241114/bmj/min/,/box/metrics.php?gd=100233,Thursday,2024-11-14_Minnesota_Bemidji State
2024-11-15,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,3,Niagara,/reports/team/Niagara/39,3,ot,/box/final/20241115/hcr/nia/,/box/metrics.php?gd=100663,Friday,2024-11-15_Niagara_Holy Cross
2024-11-15,Atlantic Hockey,,Robert Morris,/reports/team/Robert-Morris/50,2,Sacred Heart,/reports/team/Sacred-Heart/51,4,,/box/final/20241115/rmu/sac/,/box/metrics.php?gd=100607,Friday,2024-11-15_Sacred Heart_Robert Morris
2024-11-15,Atlantic Hockey,,American Intl,/reports/team/American-Intl/5,2,Bentley,/reports/team/Bentley/8,5,,/box/final/20241115/aic/ben/,/box/metrics.php?gd=100434,Friday,2024-11-15_Bentley_American Int'l
2024-11-15,Atlantic Hockey,,Army,/reports/team/Army/6,5,RIT,/reports/team/RIT/49,1,,/box/final/20241115/arm/rit/,/box/metrics.php?gd=100296,Friday,2024-11-15_RIT_Army
2024-11-15,Atlantic Hockey,,Mercyhurst,/reports/team/Mercyhurst/28,0,Air Force,/reports/team/Air-Force/1,1,,/box/final/20241115/mrc/afa/,/box/metrics.php?gd=100171,Friday,2024-11-15_Air Force_Mercyhurst
2024-11-15,ECAC,,Quinnipiac,/reports/team/Quinnipiac/47,3,Brown,/reports/team/Brown/12,2,,/box/final/20241115/qui/brn/,/box/metrics.php?gd=100752,Friday,2024-11-15_Brown_Quinnipiac
2024-11-15,ECAC,,Cornell,/reports/team/Cornell/18,3,Dartmouth,/reports/team/Dartmouth/19,4,,/box/final/20241115/cor/dar/,/box/metrics.php?gd=100411,Friday,2024-11-15_Dartmouth_Cornell
2024-11-15,ECAC,,Colgate,/reports/team/Colgate/15,4,Harvard,/reports/team/Harvard/22,2,,/box/final/20241115/clg/har/,/box/metrics.php?gd=100713,Friday,2024-11-15_Harvard_Colgate
2024-11-15,ECAC,,Clarkson,/reports/team/Clarkson/14,3,Rensselaer,/reports/team/Rensselaer/48,1,,/box/final/20241115/clk/ren/,/box/metrics.php?gd=100139,Friday,2024-11-15_Rensselaer_Clarkson
2024-11-15,ECAC,,St Lawrence,/reports/team/St-Lawrence/53,0,Union,/reports/team/Union/54,4,,/box/final/20241115/stl/uni/,/box/metrics.php?gd=100200,Friday,2024-11-15_Union_St. Lawrence
2024-11-15,ECAC,,Princeton,/reports/team/Princeton/45,4,Yale,/reports/team/Yale/59,1,,/box/final/20241115/prn/yal/,/box/metrics.php?gd=100731,Friday,2024-11-15_Yale_Princeton
2024-11-15,Hockey East,,Boston College,/reports/team/Boston-College/9,4,Connecticut,/reports/team/Connecticut/17,5,,/box/final/20241115/bc_/con/,/box/metrics.php?gd=100814,Friday,2024-11-15_Connecticut_Boston College
2024-11-15,Hockey East,,Boston University,/reports/team/Boston-University/10,2,Maine,/reports/team/Maine/25,5,,/box/final/20241115/bu_/mne/,/box/metrics.php?gd=99956,Friday,2024-11-15_Maine_Boston University
2024-11-15,Hockey East,,Northeastern,/reports/team/Northeastern/41,1,New Hampshire,/reports/team/New-Hampshire/38,4,,/box/final/20241115/noe/unh/,/box/metrics.php?gd=100263,Friday,2024-11-15_New Hampshire_Northeastern
2024-11-15,Hockey East,,Mass Lowell,/reports/team/Mass-Lowell/26,5,Vermont,/reports/team/Vermont/55,2,,/box/final/20241115/uml/ver/,/box/metrics.php?gd=100906,Friday,2024-11-15_Vermont_Mass.-Lowell
2024-11-15,NCHC,,Colorado College,/reports/team/Colorado-College/16,2,Western Michigan,/reports/team/Western-Michigan/57,3,ot,/box/final/20241115/cc_/wmu/,/box/metrics.php?gd=100351,Friday,2024-11-15_Western Michigan_Colorado College
2024-11-15,NCHC,,Omaha,/reports/team/Omaha/37,4,Arizona State,/reports/team/Arizona-State/61,2,,/box/final/20241115/uno/asu/,/box/metrics.php?gd=99888,Friday,2024-11-15_Arizona State_Omaha
2024-11-15,NCHC,,Minnesota Duluth,/reports/team/Minnesota-Duluth/36,5,Miami,/reports/team/Miami/30,0,,/box/final/20241115/mnd/mia/,/box/metrics.php?gd=99992,Friday,2024-11-15_Miami_Minnesota-Duluth
2024-11-15,NCHC,,Denver,/reports/team/Denver/20,5,North Dakota,/reports/team/North-Dakota/40,2,,/box/final/20241115/den/ndk/,/box/metrics.php?gd=100083,Friday,2024-11-15_North Dakota_Denver
2024-11-15,Big Ten,,Notre Dame,/reports/team/Notre-Dame/43,3,Michigan State,/reports/team/Michigan-State/32,8,,/box/final/20241115/ndm/msu/,/box/metrics.php?gd=100989,Friday,2024-11-15_Michigan State_Notre Dame
2024-11-15,Big Ten,,Wisconsin,/reports/team/Wisconsin/58,5,Penn State,/reports/team/Penn-State/60,4,ot,/box/final/20241115/wis/psu/,/box/metrics.php?gd=100998,Friday,2024-11-15_Penn State_Wisconsin
2024-11-15,Non-Conference,,Long Island,/reports/team/Long-Island/62,5,Stonehill,/reports/team/Stonehill/422,1,,/box/final/20241115/liu/stn/,/box/metrics.php?gd=101028,Friday,2024-11-15_Stonehill_Long Island
2024-11-15,Non-Conference,,Alaska,/reports/team/Alaska/4,3,Alaska Anchorage,/reports/team/Alaska-Anchorage/3,2,ot,/box/final/20241115/akf/aka/,/box/metrics.php?gd=100586,Friday,2024-11-15_Alaska-Anchorage_Alaska
2024-11-15,Non-Conference,,Ohio State,/reports/team/Ohio-State/44,5,Lindenwood,/reports/team/Lindenwood/433,2,,/box/final/20241115/osu/lin/,/box/metrics.php?gd=99924,Friday,2024-11-15_Lindenwood_Ohio State
2024-11-15,CCHA,,Ferris State,/reports/team/Ferris-State/21,2,Lake Superior,/reports/team/Lake-Superior/24,4,,/box/final/20241115/fsu/lss/,/box/metrics.php?gd=100549,Friday,2024-11-15_Lake Superior_Ferris State
2024-11-15,CCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,0,Minnesota State,/reports/team/Minnesota-State/35,3,,/box/final/20241115/nmu/mns/,/box/metrics.php?gd=100326,Friday,2024-11-15_Minnesota State_Northern Michigan
2024-11-15,CCHA,,Bowling Green,/reports/team/Bowling-Green/11,2,St Thomas,/reports/team/St-Thomas/63,2,ot,/box/final/20241115/bgs/stt/,/box/metrics.php?gd=100391,Friday,2024-11-15_St. Thomas_Bowling Green
2024-11-16,Non-Conference,,Ohio State,/reports/team/Ohio-State/44,3,Lindenwood,/reports/team/Lindenwood/433,2,,/box/final/20241116/osu/lin/,/box/metrics.php?gd=99925,Saturday,2024-11-16_Lindenwood_Ohio State
2024-11-16,Non-Conference,,Long Island,/reports/team/Long-Island/62,4,Stonehill,/reports/team/Stonehill/422,2,,/box/final/20241116/liu/stn/,/box/metrics.php?gd=101029,Saturday,2024-11-16_Stonehill_Long Island
2024-11-16,Non-Conference,,Alaska,/reports/team/Alaska/4,1,Alaska Anchorage,/reports/team/Alaska-Anchorage/3,6,,/box/final/20241116/akf/aka/,/box/metrics.php?gd=100587,Saturday,2024-11-16_Alaska-Anchorage_Alaska
2024-11-16,Non-Conference,,Minnesota,/reports/team/Minnesota/34,1,Bemidji State,/reports/team/Bemidji-State/7,3,,/box/final/20241116/min/bmj/,/box/metrics.php?gd=100234,Saturday,2024-11-16_Bemidji State_Minnesota
2024-11-16,Atlantic Hockey,,Robert Morris,/reports/team/Robert-Morris/50,3,Sacred Heart,/reports/team/Sacred-Heart/51,6,,/box/final/20241116/rmu/sac/,/box/metrics.php?gd=100608,Saturday,2024-11-16_Sacred Heart_Robert Morris
2024-11-16,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,2,Niagara,/reports/team/Niagara/39,3,,/box/final/20241116/hcr/nia/,/box/metrics.php?gd=100664,Saturday,2024-11-16_Niagara_Holy Cross
2024-11-16,Atlantic Hockey,,American Intl,/reports/team/American-Intl/5,0,Bentley,/reports/team/Bentley/8,3,,/box/final/20241116/aic/ben/,/box/metrics.php?gd=100435,Saturday,2024-11-16_Bentley_American Int'l
2024-11-16,Atlantic Hockey,,Army,/reports/team/Army/6,4,RIT,/reports/team/RIT/49,2,,/box/final/20241116/arm/rit/,/box/metrics.php?gd=100297,Saturday,2024-11-16_RIT_Army
2024-11-16,Atlantic Hockey,,Mercyhurst,/reports/team/Mercyhurst/28,1,Air Force,/reports/team/Air-Force/1,4,,/box/final/20241116/mrc/afa/,/box/metrics.php?gd=100172,Saturday,2024-11-16_Air Force_Mercyhurst
2024-11-16,ECAC,,Clarkson,/reports/team/Clarkson/14,4,Union,/reports/team/Union/54,1,,/box/final/20241116/clk/uni/,/box/metrics.php?gd=100201,Saturday,2024-11-16_Union_Clarkson
2024-11-16,ECAC,,Princeton,/reports/team/Princeton/45,1,Brown,/reports/team/Brown/12,1,ot,/box/final/20241116/prn/brn/,/box/metrics.php?gd=100732,Saturday,2024-11-16_Brown_Princeton
2024-11-16,ECAC,,Colgate,/reports/team/Colgate/15,4,Dartmouth,/reports/team/Dartmouth/19,4,ot,/box/final/20241116/clg/dar/,/box/metrics.php?gd=100882,Saturday,2024-11-16_Dartmouth_Colgate
2024-11-16,ECAC,,Cornell,/reports/team/Cornell/18,2,Harvard,/reports/team/Harvard/22,2,ot,/box/final/20241116/cor/har/,/box/metrics.php?gd=100412,Saturday,2024-11-16_Harvard_Cornell
2024-11-16,ECAC,,St Lawrence,/reports/team/St-Lawrence/53,2,Rensselaer,/reports/team/Rensselaer/48,3,,/box/final/20241116/stl/ren/,/box/metrics.php?gd=100140,Saturday,2024-11-16_Rensselaer_St. Lawrence
2024-11-16,ECAC,,Quinnipiac,/reports/team/Quinnipiac/47,4,Yale,/reports/team/Yale/59,1,,/box/final/20241116/qui/yal/,/box/metrics.php?gd=100753,Saturday,2024-11-16_Yale_Quinnipiac
2024-11-16,NCHC,,Omaha,/reports/team/Omaha/37,2,Arizona State,/reports/team/Arizona-State/61,3,,/box/final/20241116/uno/asu/,/box/metrics.php?gd=99889,Saturday,2024-11-16_Arizona State_Omaha
2024-11-16,NCHC,,Colorado College,/reports/team/Colorado-College/16,1,Western Michigan,/reports/team/Western-Michigan/57,1,ot,/box/final/20241116/cc_/wmu/,/box/metrics.php?gd=100352,Saturday,2024-11-16_Western Michigan_Colorado College
2024-11-16,NCHC,,Denver,/reports/team/Denver/20,3,North Dakota,/reports/team/North-Dakota/40,2,,/box/final/20241116/den/ndk/,/box/metrics.php?gd=100084,Saturday,2024-11-16_North Dakota_Denver
2024-11-16,NCHC,,Minnesota Duluth,/reports/team/Minnesota-Duluth/36,7,Miami,/reports/team/Miami/30,2,,/box/final/20241116/mnd/mia/,/box/metrics.php?gd=99993,Saturday,2024-11-16_Miami_Minnesota-Duluth
2024-11-16,Hockey East,,Massachusetts,/reports/team/Massachusetts/27,5,Providence,/reports/team/Providence/46,1,,/box/final/20241116/uma/prv/,/box/metrics.php?gd=100024,Saturday,2024-11-16_Providence_Massachusetts
2024-11-16,Hockey East,,Mass Lowell,/reports/team/Mass-Lowell/26,3,Vermont,/reports/team/Vermont/55,0,,/box/final/20241116/uml/ver/,/box/metrics.php?gd=100907,Saturday,2024-11-16_Vermont_Mass.-Lowell
2024-11-16,Hockey East,,Boston University,/reports/team/Boston-University/10,2,Maine,/reports/team/Maine/25,2,ot,/box/final/20241116/bu_/mne/,/box/metrics.php?gd=99957,Saturday,2024-11-16_Maine_Boston University
2024-11-16,Hockey East,,New Hampshire,/reports/team/New-Hampshire/38,1,Northeastern,/reports/team/Northeastern/41,1,ot,/box/final/20241116/unh/noe/,/box/metrics.php?gd=100264,Saturday,2024-11-16_Northeastern_New Hampshire
2024-11-16,CCHA,"at Centre Ice Arena, Traverse City, Mich.",Ferris State,/reports/team/Ferris-State/21,3,Lake Superior,/reports/team/Lake-Superior/24,2,,/box/final/20241116/fsu/lss/,/box/metrics.php?gd=100550,Saturday,2024-11-16_Lake Superior_Ferris State
2024-11-16,CCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,1,Minnesota State,/reports/team/Minnesota-State/35,1,ot,/box/final/20241116/nmu/mns/,/box/metrics.php?gd=100327,Saturday,2024-11-16_Minnesota State_Northern Michigan
2024-11-16,CCHA,,Bowling Green,/reports/team/Bowling-Green/11,3,St Thomas,/reports/team/St-Thomas/63,6,,/box/final/20241116/bgs/stt/,/box/metrics.php?gd=100392,Saturday,2024-11-16_St. Thomas_Bowling Green
2024-11-16,Big Ten,,Wisconsin,/reports/team/Wisconsin/58,6,Penn State,/reports/team/Penn-State/60,3,,/box/final/20241116/wis/psu/,/box/metrics.php?gd=100999,Saturday,2024-11-16_Penn State_Wisconsin
2024-11-16,Big Ten,,Notre Dame,/reports/team/Notre-Dame/43,3,Michigan State,/reports/team/Michigan-State/32,4,,/box/final/20241116/ndm/msu/,/box/metrics.php?gd=100990,Saturday,2024-11-16_Michigan State_Notre Dame
2024-11-19,Hockey East,,Boston College,/reports/team/Boston-College/9,3,Providence,/reports/team/Providence/46,2,ot,/box/final/20241119/bc_/prv/,/box/metrics.php?gd=100815,Tuesday,2024-11-19_Providence_Boston College
2024-11-19,Non-Conference,,Stonehill,/reports/team/Stonehill/422,0,American Intl,/reports/team/American-Intl/5,3,,/box/final/20241119/stn/aic/,/box/metrics.php?gd=100678,Tuesday,2024-11-19_American Int'l_Stonehill
2024-11-21,Exhibition,,Michigan State,/reports/team/Michigan-State/32,6,US Under 18,,2,,/box/final/20241121/msu/u18/,,Thursday,2024-11-21_US Under-18_Michigan State
2024-11-22,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,3,Mercyhurst,/reports/team/Mercyhurst/28,2,,/box/final/20241122/cns/mrc/,/box/metrics.php?gd=100111,Friday,2024-11-22_Mercyhurst_Canisius
2024-11-22,Atlantic Hockey,,RIT,/reports/team/RIT/49,2,Sacred Heart,/reports/team/Sacred-Heart/51,3,,/box/final/20241122/rit/sac/,/box/metrics.php?gd=100298,Friday,2024-11-22_Sacred Heart_RIT
2024-11-22,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,5,Army,/reports/team/Army/6,3,,/box/final/20241122/hcr/arm/,/box/metrics.php?gd=100779,Friday,2024-11-22_Army_Holy Cross
2024-11-22,Atlantic Hockey,,Air Force,/reports/team/Air-Force/1,0,Bentley,/reports/team/Bentley/8,2,,/box/final/20241122/afa/ben/,/box/metrics.php?gd=100173,Friday,2024-11-22_Bentley_Air Force
2024-11-22,ECAC,,Brown,/reports/team/Brown/12,1,Clarkson,/reports/team/Clarkson/14,0,,/box/final/20241122/brn/clk/,/box/metrics.php?gd=100481,Friday,2024-11-22_Clarkson_Brown
2024-11-22,ECAC,,Princeton,/reports/team/Princeton/45,1,Colgate,/reports/team/Colgate/15,2,,/box/final/20241122/prn/clg/,/box/metrics.php?gd=100733,Friday,2024-11-22_Colgate_Princeton
2024-11-22,ECAC,,Quinnipiac,/reports/team/Quinnipiac/47,3,Cornell,/reports/team/Cornell/18,1,,/box/final/20241122/qui/cor/,/box/metrics.php?gd=100413,Friday,2024-11-22_Cornell_Quinnipiac
2024-11-22,ECAC,,Yale,/reports/team/Yale/59,5,St Lawrence,/reports/team/St-Lawrence/53,1,,/box/final/20241122/yal/stl/,/box/metrics.php?gd=100792,Friday,2024-11-22_St. Lawrence_Yale
2024-11-22,Hockey East,,Merrimack,/reports/team/Merrimack/29,3,Boston University,/reports/team/Boston-University/10,6,,/box/final/20241122/mer/bu_/,/box/metrics.php?gd=99958,Friday,2024-11-22_Boston University_Merrimack
2024-11-22,Hockey East,,Maine,/reports/team/Maine/25,3,New Hampshire,/reports/team/New-Hampshire/38,1,,/box/final/20241122/mne/unh/,/box/metrics.php?gd=100459,Friday,2024-11-22_New Hampshire_Maine
2024-11-22,Hockey East,,Northeastern,/reports/team/Northeastern/41,0,Boston College,/reports/team/Boston-College/9,3,,/box/final/20241122/noe/bc_/,/box/metrics.php?gd=100265,Friday,2024-11-22_Boston College_Northeastern
2024-11-22,Hockey East,,Connecticut,/reports/team/Connecticut/17,4,Mass Lowell,/reports/team/Mass-Lowell/26,1,,/box/final/20241122/con/uml/,/box/metrics.php?gd=100840,Friday,2024-11-22_Mass.-Lowell_Connecticut
2024-11-22,NCHC,,St Cloud State,/reports/team/St-Cloud-State/52,3,Colorado College,/reports/team/Colorado-College/16,2,,/box/final/20241122/stc/cc_/,/box/metrics.php?gd=100353,Friday,2024-11-22_Colorado College_St. Cloud State
2024-11-22,NCHC,,Arizona State,/reports/team/Arizona-State/61,3,Denver,/reports/team/Denver/20,2,,/box/final/20241122/asu/den/,/box/metrics.php?gd=99890,Friday,2024-11-22_Denver_Arizona State
2024-11-22,NCHC,,Western Michigan,/reports/team/Western-Michigan/57,5,Minnesota Duluth,/reports/team/Minnesota-Duluth/36,2,,/box/final/20241122/wmu/mnd/,/box/metrics.php?gd=100058,Friday,2024-11-22_Minnesota-Duluth_Western Michigan
2024-11-22,NCHC,,Miami,/reports/team/Miami/30,0,Omaha,/reports/team/Omaha/37,3,,/box/final/20241122/mia/uno/,/box/metrics.php?gd=99994,Friday,2024-11-22_Omaha_Miami
2024-11-22,Big Ten,,Michigan,/reports/team/Michigan/31,6,Penn State,/reports/team/Penn-State/60,5,,/box/final/20241122/mic/psu/,/box/metrics.php?gd=101000,Friday,2024-11-22_Penn State_Michigan
2024-11-22,Big Ten,,Minnesota,/reports/team/Minnesota/34,6,Notre Dame,/reports/team/Notre-Dame/43,3,,/box/final/20241122/min/ndm/,/box/metrics.php?gd=100955,Friday,2024-11-22_Notre Dame_Minnesota
2024-11-22,Non-Conference,,Harvard,/reports/team/Harvard/22,3,Massachusetts,/reports/team/Massachusetts/27,5,,/box/final/20241122/har/uma/,/box/metrics.php?gd=100025,Friday,2024-11-22_Massachusetts_Harvard
2024-11-22,Non-Conference,,Robert Morris,/reports/team/Robert-Morris/50,3,North Dakota,/reports/team/North-Dakota/40,4,ot,/box/final/20241122/rmu/ndk/,/box/metrics.php?gd=100372,Friday,2024-11-22_North Dakota_Robert Morris
2024-11-22,Non-Conference,,Stonehill,/reports/team/Stonehill/422,0,Lindenwood,/reports/team/Lindenwood/433,5,,/box/final/20241122/stn/lin/,/box/metrics.php?gd=99926,Friday,2024-11-22_Lindenwood_Stonehill
2024-11-22,CCHA,,Minnesota State,/reports/team/Minnesota-State/35,5,Michigan Tech,/reports/team/Michigan-Tech/33,2,,/box/final/20241122/mns/mtu/,/box/metrics.php?gd=100328,Friday,2024-11-22_Michigan Tech_Minnesota State
2024-11-22,CCHA,,St Thomas,/reports/team/St-Thomas/63,2,Bemidji State,/reports/team/Bemidji-State/7,2,ot,/box/final/20241122/stt/bmj/,/box/metrics.php?gd=100235,Friday,2024-11-22_Bemidji State_St. Thomas
2024-11-22,CCHA,,Augustana,/reports/team/Augustana/64,2,Ferris State,/reports/team/Ferris-State/21,5,,/box/final/20241122/aug/fsu/,/box/metrics.php?gd=100525,Friday,2024-11-22_Ferris State_Augustana
2024-11-23,Atlantic Hockey,,Air Force,/reports/team/Air-Force/1,0,Bentley,/reports/team/Bentley/8,2,,/box/final/20241123/afa/ben/,/box/metrics.php?gd=100174,Saturday,2024-11-23_Bentley_Air Force
2024-11-23,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,3,Mercyhurst,/reports/team/Mercyhurst/28,3,ot,/box/final/20241123/cns/mrc/,/box/metrics.php?gd=100112,Saturday,2024-11-23_Mercyhurst_Canisius
2024-11-23,Atlantic Hockey,,Niagara,/reports/team/Niagara/39,2,American Intl,/reports/team/American-Intl/5,1,,/box/final/20241123/nia/aic/,/box/metrics.php?gd=100666,Saturday,2024-11-23_American Int'l_Niagara
2024-11-23,Atlantic Hockey,,RIT,/reports/team/RIT/49,3,Sacred Heart,/reports/team/Sacred-Heart/51,3,ot,/box/final/20241123/rit/sac/,/box/metrics.php?gd=100299,Saturday,2024-11-23_Sacred Heart_RIT
2024-11-23,ECAC,,Yale,/reports/team/Yale/59,0,Clarkson,/reports/team/Clarkson/14,4,,/box/final/20241123/yal/clk/,/box/metrics.php?gd=100482,Saturday,2024-11-23_Clarkson_Yale
2024-11-23,ECAC,,Quinnipiac,/reports/team/Quinnipiac/47,2,Colgate,/reports/team/Colgate/15,3,ot,/box/final/20241123/qui/clg/,/box/metrics.php?gd=100754,Saturday,2024-11-23_Colgate_Quinnipiac
2024-11-23,ECAC,,Princeton,/reports/team/Princeton/45,0,Cornell,/reports/team/Cornell/18,5,,/box/final/20241123/prn/cor/,/box/metrics.php?gd=100414,Saturday,2024-11-23_Cornell_Princeton
2024-11-23,ECAC,,Brown,/reports/team/Brown/12,2,St Lawrence,/reports/team/St-Lawrence/53,1,ot,/box/final/20241123/brn/stl/,/box/metrics.php?gd=100766,Saturday,2024-11-23_St. Lawrence_Brown
2024-11-23,Non-Conference,,Stonehill,/reports/team/Stonehill/422,3,Lindenwood,/reports/team/Lindenwood/433,1,,/box/final/20241123/stn/lin/,/box/metrics.php?gd=99927,Saturday,2024-11-23_Lindenwood_Stonehill
2024-11-23,Non-Conference,,Robert Morris,/reports/team/Robert-Morris/50,0,North Dakota,/reports/team/North-Dakota/40,1,,/box/final/20241123/rmu/ndk/,/box/metrics.php?gd=100373,Saturday,2024-11-23_North Dakota_Robert Morris
2024-11-23,Non-Conference,,Long Island,/reports/team/Long-Island/62,3,Providence,/reports/team/Providence/46,4,ot,/box/final/20241123/liu/prv/,/box/metrics.php?gd=100896,Saturday,2024-11-23_Providence_Long Island
2024-11-23,Non-Conference,,Lake Superior,/reports/team/Lake-Superior/24,4,Alaska Anchorage,/reports/team/Alaska-Anchorage/3,4,ot,/box/final/20241123/lss/aka/,/box/metrics.php?gd=100552,Saturday,2024-11-23_Alaska-Anchorage_Lake Superior
2024-11-23,NCHC,,Western Michigan,/reports/team/Western-Michigan/57,4,Minnesota Duluth,/reports/team/Minnesota-Duluth/36,1,,/box/final/20241123/wmu/mnd/,/box/metrics.php?gd=100059,Saturday,2024-11-23_Minnesota-Duluth_Western Michigan
2024-11-23,NCHC,,St Cloud State,/reports/team/St-Cloud-State/52,0,Colorado College,/reports/team/Colorado-College/16,1,ot,/box/final/20241123/stc/cc_/,/box/metrics.php?gd=100354,Saturday,2024-11-23_Colorado College_St. Cloud State
2024-11-23,NCHC,,Arizona State,/reports/team/Arizona-State/61,5,Denver,/reports/team/Denver/20,2,,/box/final/20241123/asu/den/,/box/metrics.php?gd=99891,Saturday,2024-11-23_Denver_Arizona State
2024-11-23,NCHC,,Miami,/reports/team/Miami/30,1,Omaha,/reports/team/Omaha/37,8,,/box/final/20241123/mia/uno/,/box/metrics.php?gd=99995,Saturday,2024-11-23_Omaha_Miami
2024-11-23,Hockey East,,Connecticut,/reports/team/Connecticut/17,0,Mass Lowell,/reports/team/Mass-Lowell/26,1,,/box/final/20241123/con/uml/,/box/metrics.php?gd=100841,Saturday,2024-11-23_Mass.-Lowell_Connecticut
2024-11-23,Hockey East,,Boston College,/reports/team/Boston-College/9,2,Northeastern,/reports/team/Northeastern/41,4,,/box/final/20241123/bc_/noe/,/box/metrics.php?gd=100266,Saturday,2024-11-23_Northeastern_Boston College
2024-11-23,Big Ten,,Minnesota,/reports/team/Minnesota/34,5,Notre Dame,/reports/team/Notre-Dame/43,3,,/box/final/20241123/min/ndm/,/box/metrics.php?gd=100956,Saturday,2024-11-23_Notre Dame_Minnesota
2024-11-23,Big Ten,,Michigan,/reports/team/Michigan/31,10,Penn State,/reports/team/Penn-State/60,6,,/box/final/20241123/mic/psu/,/box/metrics.php?gd=101001,Saturday,2024-11-23_Penn State_Michigan
2024-11-23,CCHA,,Minnesota State,/reports/team/Minnesota-State/35,3,Michigan Tech,/reports/team/Michigan-Tech/33,1,,/box/final/20241123/mns/mtu/,/box/metrics.php?gd=100329,Saturday,2024-11-23_Michigan Tech_Minnesota State
